D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_25_875.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_25_875.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_25_875.jpg,-0.03433476,1,0,30.19002
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_25_973.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_25_973.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_25_973.jpg,-0.0472103,1,0,30.18993
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_075.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_075.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_075.jpg,-0.06008584,1,0,30.18998
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_172.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_172.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_172.jpg,-0.06437768,1,0,30.19018
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_270.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_270.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_270.jpg,-0.06437768,1,0,30.19012
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_368.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_368.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_368.jpg,-0.06437768,1,0,30.19047
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_466.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_466.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_466.jpg,-0.06437768,1,0,30.19025
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_561.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_561.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_561.jpg,-0.05150215,1,0,30.19046
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_653.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_653.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_653.jpg,-0.0472103,1,0,30.19048
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_746.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_746.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_746.jpg,-0.02575107,1,0,30.19045
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_835.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_835.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_835.jpg,-0.008583691,1,0,30.19049
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_26_925.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_26_925.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_26_925.jpg,0.01716738,1,0,30.19007
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_013.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_013.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_013.jpg,0.03433476,1,0,30.19
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_098.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_098.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_098.jpg,0.05150215,1,0,30.19022
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_186.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_186.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_186.jpg,0.08154507,1,0,30.18917
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_273.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_273.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_273.jpg,0.09012876,1,0,30.18933
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_357.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_357.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_357.jpg,0.09012876,1,0,30.18983
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_443.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_443.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_443.jpg,0.09012876,1,0,30.18994
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_528.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_528.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_528.jpg,0.08154507,1,0,30.19021
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_613.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_613.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_613.jpg,0.07296138,1,0,30.19036
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_695.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_695.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_695.jpg,0.06008584,1,0,30.19033
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_780.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_780.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_780.jpg,0.04291845,1,0,30.19034
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_862.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_862.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_862.jpg,0.01716738,1,0,30.19009
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_27_945.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_27_945.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_27_945.jpg,0.004291845,1,0,30.1902
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_027.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_027.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_027.jpg,0,1,0,30.19009
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_110.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_110.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_110.jpg,0,1,0,30.18962
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_192.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_192.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_192.jpg,0,1,0,30.19021
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_277.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_277.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_277.jpg,0,1,0,30.19013
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_357.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_357.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_357.jpg,0.01716738,1,0,30.19002
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_438.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_438.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_438.jpg,0.01716738,1,0,30.18947
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_521.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_521.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_521.jpg,0.01716738,1,0,30.19033
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_603.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_603.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_603.jpg,0.01716738,1,0,30.1902
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_685.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_685.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_685.jpg,0.01716738,1,0,30.19051
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_763.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_763.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_763.jpg,0.01716738,1,0,30.19035
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_845.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_845.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_845.jpg,0.01716738,1,0,30.19026
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_28_925.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_28_925.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_28_925.jpg,0.03004292,1,0,30.19011
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_006.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_006.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_006.jpg,0.03433476,1,0,30.19049
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_084.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_084.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_084.jpg,0.03862661,1,0,30.19038
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_162.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_162.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_162.jpg,0.04291845,1,0,30.19022
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_241.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_241.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_241.jpg,0.08154507,1,0,30.18981
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_321.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_321.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_321.jpg,0.1158798,1,0,30.18864
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_398.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_398.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_398.jpg,0.1502146,1,0,30.18766
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_475.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_475.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_475.jpg,0.1802575,1,0,30.18816
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_555.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_555.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_555.jpg,0.2017167,1,0,30.18744
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_628.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_628.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_628.jpg,0.2103004,1,0,30.1873
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_705.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_705.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_705.jpg,0.2103004,1,0,30.18883
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_779.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_779.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_779.jpg,0.2103004,1,0,30.18895
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_853.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_853.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_853.jpg,0.2103004,1,0,30.18916
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_29_927.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_29_927.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_29_927.jpg,0.2103004,1,0,30.18879
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_002.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_002.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_002.jpg,0.2103004,1,0,30.18972
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_072.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_072.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_072.jpg,0.2103004,1,0,30.18899
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_144.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_144.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_144.jpg,0.2103004,1,0,30.18744
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_214.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_214.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_214.jpg,0.2145923,1,0,30.18918
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_286.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_286.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_286.jpg,0.2317596,1,0,30.18828
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_355.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_355.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_355.jpg,0.2446352,1,0,30.18813
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_427.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_427.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_427.jpg,0.2532189,1,0,30.18762
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_497.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_497.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_497.jpg,0.2575107,1,0,30.18787
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_565.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_565.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_565.jpg,0.2618026,1,0,30.18584
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_637.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_637.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_637.jpg,0.2618026,1,0,30.18744
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_708.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_708.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_708.jpg,0.2618026,1,0,30.18801
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_779.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_779.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_779.jpg,0.2618026,1,0,30.1885
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_850.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_850.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_850.jpg,0.2618026,1,0,30.18852
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_922.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_922.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_922.jpg,0.2618026,1,0,30.18867
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_30_995.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_30_995.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_30_995.jpg,0.2618026,1,0,30.18875
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_070.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_070.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_070.jpg,0.2618026,1,0,30.1888
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_142.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_142.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_142.jpg,0.2618026,1,0,30.1893
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_217.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_217.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_217.jpg,0.2660944,1,0,30.1886
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_289.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_289.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_289.jpg,0.2660944,1,0,30.18867
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_366.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_366.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_366.jpg,0.2660944,1,0,30.18858
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_442.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_442.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_442.jpg,0.2660944,1,0,30.18878
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_521.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_521.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_521.jpg,0.2660944,1,0,30.18882
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_602.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_602.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_602.jpg,0.2660944,1,0,30.18874
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_677.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_677.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_677.jpg,0.2660944,1,0,30.18881
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_755.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_755.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_755.jpg,0.2660944,1,0,30.18867
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_837.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_837.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_837.jpg,0.2660944,1,0,30.18885
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_918.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_918.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_918.jpg,0.2660944,1,0,30.18883
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_31_999.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_31_999.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_31_999.jpg,0.248927,1,0,30.19029
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_32_081.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_32_081.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_32_081.jpg,0.2188841,1,0,30.19089
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_32_165.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_32_165.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_32_165.jpg,0.1888412,1,0,30.19135
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_32_248.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_32_248.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_32_248.jpg,0.1630901,1,0,30.19091
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_32_332.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_32_332.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_32_332.jpg,0.1416309,1,0,30.19123
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_32_415.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_32_415.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_32_415.jpg,0.1244635,1,0,30.19098
D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\center_2018_01_13_12_38_32_499.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\left_2018_01_13_12_38_32_499.jpg,D:\Desktop\self-driving\term-1\behavioral-cloning\IMG\right_2018_01_13_12_38_32_499.jpg,0.1158798,1,0,30.19078
